label,q,a
4,헤어진 여자친구 생일전에 잡아보려구,후회안할 자신 있나봅니다.
4,헤어진 여자친구 연락,허전한가봐요.
4,헤어진 여자친구가 꿈에서 밥을 해주고 가네.,무의식 중에 많은 생각을 했나봐요.
4,헤어진 여자친구를 다시 만나고 싶어,후회할 것 같다면 늦지 않게 연락해보세요.
4,헤어진 여자친구를 돌아오게 하는 방법!,진심을 전하고 달라진 모습을 보여주세요.
4,헤어진 여자친구에 진료예약 문자가 저에게오네.,차단 시키세요.
4,헤어진 여자친구에게 마지막 한마디 했습니다,상처주는 말은 하지 않았길 바랄게요.
4,헤어진 여자친구에게 새로운 남자가,신경쓰지 않는 연습을 해봐요.
4,헤어진 여자친구와 재회하고 싶어,후회하지 않을 자신이 있으면 연락해보세요.
4,헤어진 여자친구의 생일입니다.,잘 지내고 있을 거예요.
4,헤어진 여자친구한테 화이트데이날 사탕 주면 않되겠죠?,저 주세요.
4,헤어진 여친 생각나서 노래 해바라기가 생각나네,절 위해 불러주세요.
4,헤어진 여친에게 문자 보내려고.,후회하지 않길 바랄게요.
4,헤어진 여친이 페북이나 인스타그램 사진 안지우는게??,바빠서 그럴 수도 있어요. 신경쓰지 않는 연습을 해봐요.
4,헤어진 연인의 새로운 사랑,이젠 그분을 놓아주세요.
4,헤어진 지 2주 파혼,힘든 시간을 보냈군요.
4,헤어진 지 2주가 지났네.,어느덧 2주가 흘렀나봐요.
4,헤어진 지 이제 2주정도네.,어느덧 2주가 흘렀나봐요.
4,헤어진 지 이틀됐네. 붙잡으면 안되겠죠?.,미련없게 후회없게 마지막으로 붙잡아보세요.
4,헤어진 지 한달됐습니다,힘든가봐요.
4,헤어진 후 거의 세 달이 되어가네,아픔을 헤아리지 마세요.
4,헤어진 후 이런 생각하면 안되지만. 계속 부정적인 생각만 드네.,자신을 더 사랑해주세요.
4,헤어진 후.,자신을 돌아보세요.
4,헤어진건 아닌데,헤어진 거 같나요.
4,헤어진건가이거?,애매하네요.
4,헤어진것인가 아닌것인가,애매하네요.
4,헤어진게 잘한걸까,그게 최선이었을 거예요.
4,헤어진다는게 이렇게 힘든 일인줄 몰랐네,이별에는 아픔이 따르기 마련이에요.
4,헤어진사람에게 잊는동안 도움은 못받겠죠?,아마도 그렇겠죠.
4,헤어진지 10일 지났네,하루 하루를 헤아리는 건 자신을 더 힘들게 만들 뿐이에요.
4,헤어진지 10일째,딱 힘들 때네요.
4,헤어진지 10일째.,하루 하루를 헤아리는 건 자신을 더 힘들게 만들 뿐이에요.
4,헤어진지 11개월 째인데 연락이 안돼,연락이 오길 기다리지마세요.
4,헤어진지 12일째인데.,그리움을 헤아리지 마세요.
4,헤어진지 15일,그리움을 헤아리지 마세요.
4,헤어진지 1년,아직도 힘들지 않았으면 좋겠어요.
4,헤어진지 1년 뭐하는건지ㅋ,새로운 사람으로 잊혀질 거예요.
4,헤어진지 1년 카톡해도 될까?,후회하지 않을 자신이 있으면 하세요.
4,헤어진지 1년.,아직도 힘들지 않았으면 좋겠어요.
4,헤어진지 1년이 넘었네.,잘 이겨내고 있네요.
4,헤어진지 1년이면 재회는 힘들겠죠,후회하지 않을 자신 있다면 연락해보세요.
4,헤어진지 1달,금방 나아질 거예요.
4,헤어진지 1달 정도 되었습니다,잘 지내고 있는 것 같네요.
4,헤어진지 1달반정도 됬네,금방 지나갈 거예요.
4,헤어진지 1달째 됐습니다.,금방 나아질 거예요.
4,헤어진지 1일차.,아직은 실감이 나지 않을 거예요.
4,헤어진지 1주일 되었습니다,실감이 나지 않고 믿고 싶지 않겠네요.
4,헤어진지 1주일. 너무 힘드네.,실감이 나지 않고 믿고 싶지 않겠네요.
4,헤어진지 2달,생각보다 많은 시간이 지났네요.
4,헤어진지 2달 다되어가는데,머리에서 지우세요.
4,헤어진지 2달 되가는데 오늘 무지 힘드네,그런 날이 있더라고요.
4,헤어진지 2달.,생각보다 많은 시간이 지났네요.
4,헤어진지 2달째,미련 갖지 마세요.
4,헤어진지 2주만에 만났어,많이 놀랐겠어요.
4,헤어진지 2주째 .,어느덧 2주가 지났어요.
4,헤어진지 2주쯤 됐군,어느덧 2주가 지났어요.
4,헤어진지 3개월,생각보다 많은 시간이 지났네요.
4,헤어진지 3개월이 지났네.,생각보다 많은 시간이 지났네요.
4,헤어진지 3개월째,생각보다 많은 시간이 지났네요.
4,헤어진지 3개월째입니다.,생각보다 많은 시간이 지났네요.
4,헤어진지 3달만에 새로운 남자가 생긴 그녀.,이젠 그녀를 놓아주세요.
4,헤어진지 3달만에 카톡왔는데 어떻게 해야할지 모르겠어,남은 미련 정리하세요.
4,헤어진지 3달째인데 후폭풍 왔나봐 ㅠ,헤어짐에도 처방약이 있으면 좋겠어요.
4,헤어진지 3일째인데 오늘 몰아쳐오네여,후폭풍이 찾아왔군요.
4,헤어진지 3주,어느덧 3주가 지났군요.
4,헤어진지 3주.오늘 그 친구 생일,마음 속으로 생일을 축하해줘요.
4,헤어진지 3주가 아직안됐네,금방 지나갈 거예요.
4,헤어진지 3주째,금방 지나갈 거예요.
4,헤어진지 3주째 입니다.,잘 견뎌내고 있는 것 같네요.
4,헤어진지 3주차 넘어가네~,잘 견뎌내길 바라요.
4,헤어진지 40일째,하루 하루를 헤아리는 건 자신을 더 힘들게 만들 뿐이에요.
4,헤어진지 42일째.,하루 하루를 세는 건 자신을 더 힘들게 만들 뿐이에요.
4,헤어진지 43일,하루 하루를 헤아리는 건 자신을 더 힘들게 만들 뿐이에요.
4,헤어진지 4일,얼마 되지 않았네요.
4,헤어진지 4일째 네,얼마 되지 않았네요.
4,헤어진지 5개월,이제 좀 괜찮아졌길 바랍니다.
4,헤어진지 5개월차 꿀인생삽니다,더 좋은 날이 가득할 거예요.
4,헤어진지 6개월,많은 시간이 흘렀네요.
4,헤어진지 6개월여~,잘 견뎌내고 있어요.
4,헤어진지 6개월이 넘어가네.,새로운 사랑이 곧 찾아올 거예요.
4,헤어진지 6일째,어느덧 6일이 되었나봐요.
4,헤어진지 9일,헤어짐을 헤아리지 마세요.
4,헤어진지 9일째 이제 익숙해졌어 괜찮아졌고,금방 나아졌다니 다행이네요.
4,헤어진지 두 달째인데 힘드네,많이 힘들었지만 더 괜찮아 질 거예요.
4,헤어진지 두달,이별을 받아들이는 것도 중요해요.
4,헤어진지 두달 늘 만났던 장소를. 난 지나다니고,무덤덤해지길 바랄게요.
4,헤어진지 두달 무덤덤한데,무덤덤한데도 마음이 허한가봅니다.
4,헤어진지 두달됬네 벌써,생각보다 시간이 빠르게 흐르고 있나봅니다.
4,헤어진지 두달이 되었습니다.,시간이 많이 흘렀네요.
4,헤어진지 딱 3주째,생각보다 긴 시간이네요.
4,헤어진지 딱 한달 됐내,생각보다 긴 시간이네요.
4,헤어진지 벌써 두달이 다되가지만.,아직 그립겠지만 괜찮아 질 거예요.
4,헤어진지 벌써 몇 년,많은 시간이 흘렀네요.
4,헤어진지 삼일째입니다,많이 힘드신가봅니다.
4,헤어진지 세달이 다되가네,이젠 괜찮아졌긴 바랄게요.
4,헤어진지 어느덧 한달,생각보다 빠르게 지나갔네요.
4,헤어진지 어언 3년이 되가네.,이제는 괜찮길 바랄게요.
4,헤어진지 열흘 됐는데 연락하고 싶네,후회하지 않는다면 연락해보세요.
4,헤어진지 이제 겨우 하루 지났네.,실감이 나지 않아서 그럴 거예요.
4,헤어진지 이제 곧1년,시간을 헤아리지 말아요.
4,헤어진지 이주가 좀 넘었네,마음이 복잡할 때입니다.
4,헤어진지 일주일만에 새로운 남자가 생긴 전여친,이젠 그녀를 놓아주세요.
4,헤어진지 일주일째,가장 힘들 시간 같아요.
4,헤어진지 하루. 마음이 아프네,믿기지 않겠어요.
4,헤어진지 한 달 됐어,마음이 복잡할 때입니다.
4,헤어진지 한 달 되는날,이제 좀 괜찮아졌길 바랍니다.
4,헤어진지 한 달 조금 넘었는데 여전히 힘드네,이별에는 면역이 힘든가봐요.
4,헤어진지 한 달 째,이제 좀 괜찮아졌길 바랍니다.
4,헤어진지 한 달.아직도 힘드네,그럴 수 있어요.
4,헤어진지 한 달째,이제 좀 괜찮아졌길 바랍니다.
4,헤어진지 한달,많이 힘들지 않았으면 좋겠어요.
4,헤어진지 한달 조금 넘었어,금방 지나갈 거라 생각해요.
4,헤어진지 한달 좀 넘었네,시간이 흐르는 것 처럼 마음도 흘러갈 거예요.
4,헤어진지 한달.,시간이 흐르는 것 처럼 마음도 흘러갈 거예요.
4,헤어진지 한달 됐네,시간이 흐르는 것 처럼 마음도 흘러갈 거예요.
4,헤어진지 한달 됐어.,시간이 벌써 흘렀네요.
4,헤어진지 한달이 되어가네.,시간이 많이 흘렀네요.
4,헤어진지 한달짼데,아직 잊지 못하고 있나봐요.
4,헤어진지 한달하고 이주 정도 되었네,아직 잊지 못하고 있나봐요.
4,헤어진지 어언 10개월,많은 시간이 흘렀네요.
4,헤어진지 1개월뿐이안됐네.,금방 나아질 거예요.
4,헤어진지1년,잘 지내길 바라요.
4,헤어진지 1년되가.,아직도 힘들지 않았으면 좋겠어요.
4,헤어진지 25일째,헤어진 하루를 헤아리는 거처럼 힘든 일은 없을 거예요.
4,헤어진지 2개월차 잊혀지질 않네.,동호회에 가입해 보는 건 어떨까요. 새로운 관심사를 만들어 보는 거예요.
4,헤어진지2주가지났네,어느덧 2주가 지났어요.
4,헤어진지는 좀 오래 됐어.,다른 사람에게 기대도 괜찮아요.
4,헤어진지도 벌써 9개월이 지났네 근데 참 그래,저에게 기대세요.
4,헤어진지도 어느덧 반년,힘들 때가 지나갔길 바랄게요.
4,헤어진지 이제 5개월.,새로운 나날을 보내는 것도 5개월이 되었네요.
4,헤어진지 한달,힘들 때가 지나갔길 바랄게요.
4,헤어진진 거의 1년,잘 지내길 바라요.
4,헤어진후 4개월,무슨 변화가 있었나요.
4,헤어진후 4일짼데 하 생각보다 진짜 힘드네,다른 곳으로 관심을 돌려보세요.
4,헤어질때의 모습이 그 사람의 진짜 모습,그 모습도 그 사람의 부분이에요.
4,헤어짐,슬픈 일이에요.
4,헤어짐 이후,마음이 좀 가라앉았길 바랄게요.
4,헤어짐 통보 당한지 1달 정도 지났네,후폭풍이 지나갔길 바랄게요.
4,헤어짐 통보후 한달만에 연락이 왔는데,마음 가는 대로 해보세요.
4,헤어짐 ㅠㅠ,힘내요.
4,헤어짐과 중간에 다시 만남과 갈등.,매정하게 돌아서는 것은 쉽지 않은 일이죠.
4,헤어짐도 저혼자,자신에게 돌아가는 시간이 힘들겠네요.
4,헤어짐으로 싸우고 완전히 헤어진지 어느덧 2개월,후폭풍이 지나갔길 바랄게요.
4,헤어짐이 꿈이었으면 좋겠어,현실을 직시할 필요도 있어요.
4,헤어짐이 힘든이유,사랑했으니까요.
4,헤이진지 이제 딱 한달,후폭풍이 지나갔길 바랄게요.
4,현실과 마주하기,싫어도 할 수는 있을 거예요.
4,현실과 타협해야하는 이별,현실적인 문제가 중요할 때가 있죠.
4,현실의 벽,현실적인 문제가 중요할 때가 있죠.
4,현실적인 문제에 이별이 다가오고 있어.,현실적인 문제가 중요할 때가 있죠.
4,현실적인 문제에 헤어짐이 다가오고 있어. 결국 이별일텐데,현실적인 문제가 중요할 때가 있죠.
4,혜진아. 내 맘이 너에게 확정되기 전에 날 떠났어야지,말처럼 쉽지 않죠.
4,혹시 그런 날 없나?,오늘 같은 날?
4,혹시 딴여자를 만나고 싶다는 생각이 든다면,정신차리세요.
4,고민상담 가능?,네 말씀해주세요.
4,"혹시나, 역시나",그래도 힘내세요.
4,혼술중,많이 마시지 마세요.
4,혼자 놀로다니기만 하는 남자,같이 놀러 다니자고 해봐요.
4,혼자 보내는 크리스마스가 다가오고 있다.,가족과 친구가 있잖아요.
4,혼자 사랑하고 혼자 이별하고,혼자 많이 힘들어하지 마세요.
4,혼자 사랑했나봐,더 많이 사랑한 거겠죠.
4,혼자 살아야 할 듯,혼자만 있지 마세요.
4,혼자 술 마실만한 장소 없을까?,어디서든 혼자 술 마실 수 있어요.
4,혼자 이겨내기 힘들어,다른 사람에게 기대도 괜찮아요.
4,혼자 이별여행이라도 갔나,연락이 안되나봐요.
4,"혼자 있고싶다는 남자친구, 인정하기가 힘이 드네",시간을 좀 주세요.
4,혼자 있는 시간이 정말 힘드네,자신에게 돌아가는 시간이 힘들겠네요.
4,혼자 있으니 힘이드네,한동안은 힘들지도 몰라요.
4,혼자 있으니까 편하네,혼자를 즐기세요.
4,혼자 잘 살 수 있을까?,혼자 사는 것도 나쁘지 않아요.
4,혼자 커피마셔,분위기 있네요.
4,혼자 해야 돼,혼자서도 잘하는 연습이 필요해요.
4,혼자 혼술 한다.,조금만 드세요.
4,혼자가 되고,생각이 많아 지나봐요.
4,혼자가 되면 견디기 힘듭니다.,한동안은 힘들지도 몰라요.
4,혼자라는거 그런대로 괜찮아,잘 이겨내고 있네요.
4,혼자라는건 여전히 많이 힘드네,많이 힘들지 않길 바랄게요.
4,혼자만 힘드네.,혼자만 힘든 게 낫지 않을까요.
4,혼자ㅠㅠㅠ,많이 힘들어하지 마요.
4,홀로술한잔하며. .,술 너무 많이 먹지 마요.
4,화낼 힘도 없다,지금은 조금 쉬는 것도 좋을 것 같습니다.
4,화장실!!,화장실 가세요.
4,화창한 날씨 포근한 햇살 나는.,행복하길 바랄게요.
4,환경 때문에 헤어진 여자친구,현실적인 문제가 중요할 때가 있죠.
4,환승 가능?,환승은 30분 안에
4,환승 이별,사랑의 예의가 없네요.
4,환승 이별 후 돌아오고 싶다는 그녀,마음에게 물어보세요.
4,환승 이별 후 재회했는데 이젠 진짜 끝을 내야하나,마음에게 물어보세요.
4,환승당했다는 여자입니다.,사랑의 예의가 없는 사람이네요.
4,환승이별 3달째를 앞둬도 힘들다,점점 더 괜찮아질 거예요.
4,환승이별 당했습니다 ㅎㅎㅎ,사랑의 예의가 없는 사람이네요.
4,환승이별당했습니다,사랑의 예의가 없는 사람이네요.
4,환승이별이란걸 알게됐습니다.,사랑의 예의가 없는 사람이네요.
4,환승이별인지 이제라도 안 것에 감사해야할지,그런 사람 얼른 잊으세요.
4,환승이였다는걸 알고서 .,힘드셨겠어요.
4,환승하는 년놈들,사랑의 예의가 없네요.
4,환승하는 사람들 대단해,사랑의 예의가 없네요.
4,환승했다는 소식을 알게되었음,그런 사람 얼른 잊으세요.
4,황당하지만 재미난 일이 생겼네ㅎㅎ,무슨 일인지 말씀해주세요.
4,회복되는게 하루하루가 다른거 같아!!,회복력이 좋으시군요.
